State,VaxCov,WeekEnd,AgeGroup,VE_Inpatient,total_pop,TotalVax,TotalFullProtect,WeeklyNewFullProtect
Colorado,0.438,2024-12-14,Adult,0.36,4569892,2001612.696,720581,9871
Colorado,0.443,2024-12-21,Adult,0.36,4569892,2024462.156,728806,8225
Colorado,0.446,2024-12-28,Adult,0.36,4569892,2038171.832,733742,4936
Colorado,0.452,2025-01-04,Adult,0.36,4569892,2065591.184,743613,9871
Colorado,0.458,2025-01-11,Adult,0.36,4569892,2093010.536,753484,9871
Colorado,0.459,2025-01-18,Adult,0.36,4569892,2097580.428,755129,1645
Colorado,0.459,2025-01-25,Adult,0.36,4569892,2097580.428,755129,0
Colorado,0.479,2025-02-01,Adult,0.36,4569892,2188978.268,788032,32903
Colorado,0.479,2025-02-08,Adult,0.36,4569892,2188978.268,788032,0
Colorado,0.484,2025-02-15,Adult,0.36,4569892,2211827.728,796258,8226
Colorado,0.487,2025-02-22,Adult,0.36,4569892,2225537.404,801193,4935
Colorado,0.493,2025-03-01,Adult,0.36,4569892,2252956.756,811064,9871
Colorado,0.493,2025-03-08,Adult,0.36,4569892,2252956.756,811064,0
Colorado,0.493,2025-03-15,Adult,0.36,4569892,2252956.756,811064,0
Colorado,0.493,2025-03-22,Adult,0.36,4569892,2252956.756,811064,0
Colorado,0.493,2025-03-29,Adult,0.36,4569892,2252956.756,811064,0
Colorado,0.498,2025-04-05,Adult,0.36,4569892,2275806.216,819290,8226
Colorado,0.498,2025-04-12,Adult,0.36,4569892,2275806.216,819290,0
Colorado,0.5,2025-04-19,Adult,0.36,4569892,2284946,822581,3291
Colorado,0.5,2025-04-26,Adult,0.36,4569892,2284946,822581,0
Colorado,0.189333,2024-10-05,Pediatric,0.51,1240882,234939.911706,119819,119819
Colorado,0.230002,2024-10-12,Pediatric,0.51,1240882,285405.341764,145557,25738
Colorado,0.237567,2024-10-19,Pediatric,0.51,1240882,294792.614094,150344,4787
Colorado,0.253361,2024-10-26,Pediatric,0.51,1240882,314391.104402,160339,9995
Colorado,0.395835,2024-11-02,Pediatric,0.51,1240882,491184.52647,250504,90165
Colorado,0.395835,2024-11-09,Pediatric,0.51,1240882,491184.52647,250504,0
Colorado,0.414777,2024-11-16,Pediatric,0.51,1240882,514689.313314,262492,11988
Colorado,0.466611,2024-11-23,Pediatric,0.51,1240882,579009.190902,295295,32803
Colorado,0.466611,2024-11-30,Pediatric,0.51,1240882,579009.190902,295295,0
Colorado,0.507125,2024-12-07,Pediatric,0.51,1240882,629282.28425,320934,25639
Colorado,0.515223,2024-12-14,Pediatric,0.51,1240882,639330.946686,326059,5125
Colorado,0.516592,2024-12-21,Pediatric,0.51,1240882,641029.714144,326925,866
Colorado,0.516592,2024-12-28,Pediatric,0.51,1240882,641029.714144,326925,0
Colorado,0.528605,2025-01-04,Pediatric,0.51,1240882,655936.42961,334528,7603
Colorado,0.535398,2025-01-11,Pediatric,0.51,1240882,664365.741036,338827,4299
Colorado,0.540385,2025-01-18,Pediatric,0.51,1240882,670554.01957,341983,3156
Colorado,0.540385,2025-01-25,Pediatric,0.51,1240882,670554.01957,341983,0
Colorado,0.540385,2025-02-01,Pediatric,0.51,1240882,670554.01957,341983,0
Colorado,0.540385,2025-02-08,Pediatric,0.51,1240882,670554.01957,341983,0
Colorado,0.540385,2025-02-15,Pediatric,0.51,1240882,670554.01957,341983,0
Colorado,0.540385,2025-02-22,Pediatric,0.51,1240882,670554.01957,341983,0
Colorado,0.55373,2025-03-01,Pediatric,0.51,1240882,687113.58986,350428,8445
Colorado,0.55373,2025-03-08,Pediatric,0.51,1240882,687113.58986,350428,0
Colorado,0.55373,2025-03-15,Pediatric,0.51,1240882,687113.58986,350428,0
Colorado,0.55373,2025-03-22,Pediatric,0.51,1240882,687113.58986,350428,0
Colorado,0.55373,2025-03-29,Pediatric,0.51,1240882,687113.58986,350428,0
Colorado,0.559598,2025-04-05,Pediatric,0.51,1240882,694395.085436,354141,3713
Colorado,0.559598,2025-04-12,Pediatric,0.51,1240882,694395.085436,354141,0
Colorado,0.559598,2025-04-19,Pediatric,0.51,1240882,694395.085436,354141,0
Colorado,0.559598,2025-04-26,Pediatric,0.51,1240882,694395.085436,354141,0
Connecticut,0.027,2024-08-24,Adult,0.36,2864350,77337.45,27841,27841
Connecticut,0.027,2024-08-31,Adult,0.36,2864350,77337.45,27841,0
Connecticut,0.028,2024-09-07,Adult,0.36,2864350,80201.8,28873,1032
Connecticut,0.045,2024-09-14,Adult,0.36,2864350,128895.75,46402,17529
Connecticut,0.045,2024-09-21,Adult,0.36,2864350,128895.75,46402,0
Connecticut,0.045,2024-09-28,Adult,0.36,2864350,128895.75,46402,0
Connecticut,0.191,2024-10-05,Adult,0.36,2864350,547090.85,196953,150551
Connecticut,0.191,2024-10-12,Adult,0.36,2864350,547090.85,196953,0
Connecticut,0.203,2024-10-19,Adult,0.36,2864350,581463.05,209327,12374
Connecticut,0.205,2024-10-26,Adult,0.36,2864350,587191.75,211389,2062
Connecticut,0.386,2024-11-02,Adult,0.36,2864350,1105639.1,398030,186641
Connecticut,0.411,2024-11-09,Adult,0.36,2864350,1177247.85,423809,25779
Connecticut,0.468,2024-11-16,Adult,0.36,2864350,1340515.8,482586,58777
Connecticut,0.5,2024-11-23,Adult,0.36,2864350,1432175,515583,32997
Connecticut,0.5,2024-11-30,Adult,0.36,2864350,1432175,515583,0
Connecticut,0.5,2024-12-07,Adult,0.36,2864350,1432175,515583,0
Connecticut,0.524,2024-12-14,Adult,0.36,2864350,1500919.4,540331,24748
Connecticut,0.538,2024-12-21,Adult,0.36,2864350,1541020.3,554767,14436
Connecticut,0.538,2024-12-28,Adult,0.36,2864350,1541020.3,554767,0
Connecticut,0.544,2025-01-04,Adult,0.36,2864350,1558206.4,560954,6187
Connecticut,0.544,2025-01-11,Adult,0.36,2864350,1558206.4,560954,0
Connecticut,0.544,2025-01-18,Adult,0.36,2864350,1558206.4,560954,0
Connecticut,0.544,2025-01-25,Adult,0.36,2864350,1558206.4,560954,0
Connecticut,0.549,2025-02-01,Adult,0.36,2864350,1572528.15,566110,5156
Connecticut,0.549,2025-02-08,Adult,0.36,2864350,1572528.15,566110,0
Connecticut,0.549,2025-02-15,Adult,0.36,2864350,1572528.15,566110,0
Connecticut,0.549,2025-02-22,Adult,0.36,2864350,1572528.15,566110,0
Connecticut,0.551,2025-03-01,Adult,0.36,2864350,1578256.85,568172,2062
Connecticut,0.551,2025-03-08,Adult,0.36,2864350,1578256.85,568172,0
Connecticut,0.551,2025-03-15,Adult,0.36,2864350,1578256.85,568172,0
Connecticut,0.551,2025-03-22,Adult,0.36,2864350,1578256.85,568172,0
Connecticut,0.551,2025-03-29,Adult,0.36,2864350,1578256.85,568172,0
Connecticut,0.551,2025-04-05,Adult,0.36,2864350,1578256.85,568172,0
Connecticut,0.551,2025-04-12,Adult,0.36,2864350,1578256.85,568172,0
Connecticut,0.551,2025-04-19,Adult,0.36,2864350,1578256.85,568172,0
Connecticut,0.551,2025-04-26,Adult,0.36,2864350,1578256.85,568172,0
Connecticut,0.242596,2024-10-05,Pediatric,0.51,733998,178064.978808,90813,90813
Connecticut,0.242596,2024-10-12,Pediatric,0.51,733998,178064.978808,90813,0
Connecticut,0.248409,2024-10-19,Pediatric,0.51,733998,182331.709182,92989,2176
Connecticut,0.316395,2024-10-26,Pediatric,0.51,733998,232233.29721,118439,25450
Connecticut,0.476796,2024-11-02,Pediatric,0.51,733998,349967.310408,178483,60044
Connecticut,0.571182,2024-11-09,Pediatric,0.51,733998,419246.445636,213816,35333
Connecticut,0.578134,2024-11-16,Pediatric,0.51,733998,424349.199732,216418,2602
Connecticut,0.587869,2024-11-23,Pediatric,0.51,733998,431494.670262,220062,3644
Connecticut,0.587869,2024-11-30,Pediatric,0.51,733998,431494.670262,220062,0
Connecticut,0.628241,2024-12-07,Pediatric,0.51,733998,461127.637518,235175,15113
Connecticut,0.628241,2024-12-14,Pediatric,0.51,733998,461127.637518,235175,0
Connecticut,0.628241,2024-12-21,Pediatric,0.51,733998,461127.637518,235175,0
Connecticut,0.628241,2024-12-28,Pediatric,0.51,733998,461127.637518,235175,0
Connecticut,0.656865,2025-01-04,Pediatric,0.51,733998,482137.59627,245890,10715
Connecticut,0.656865,2025-01-11,Pediatric,0.51,733998,482137.59627,245890,0
Connecticut,0.658285,2025-01-18,Pediatric,0.51,733998,483179.87343,246422,532
Connecticut,0.658285,2025-01-25,Pediatric,0.51,733998,483179.87343,246422,0
Connecticut,0.67679,2025-02-01,Pediatric,0.51,733998,496762.50642,253349,6927
Connecticut,0.67679,2025-02-08,Pediatric,0.51,733998,496762.50642,253349,0
Connecticut,0.67679,2025-02-15,Pediatric,0.51,733998,496762.50642,253349,0
Connecticut,0.67679,2025-02-22,Pediatric,0.51,733998,496762.50642,253349,0
Connecticut,0.690982,2025-03-01,Pediatric,0.51,733998,507179.406036,258661,5312
Connecticut,0.690982,2025-03-08,Pediatric,0.51,733998,507179.406036,258661,0
Connecticut,0.690982,2025-03-15,Pediatric,0.51,733998,507179.406036,258661,0
Connecticut,0.690982,2025-03-22,Pediatric,0.51,733998,507179.406036,258661,0
Connecticut,0.690982,2025-03-29,Pediatric,0.51,733998,507179.406036,258661,0
Connecticut,0.7249,2025-04-05,Pediatric,0.51,733998,532075.1502,271358,12697
Connecticut,0.7249,2025-04-12,Pediatric,0.51,733998,532075.1502,271358,0
Connecticut,0.7249,2025-04-19,Pediatric,0.51,733998,532075.1502,271358,0
Connecticut,0.7249,2025-04-26,Pediatric,0.51,733998,532075.1502,271358,0
Delaware,0.01,2024-08-24,Adult,0.36,795476,7954.76,2864,2864
Delaware,0.016,2024-08-31,Adult,0.36,795476,12727.616,4582,1718
Delaware,0.043,2024-09-07,Adult,0.36,795476,34205.468,12314,7732
Delaware,0.06,2024-09-14,Adult,0.36,795476,47728.56,17182,4868
Delaware,0.074,2024-09-21,Adult,0.36,795476,58865.224,21191,4009
Delaware,0.111,2024-09-28,Adult,0.36,795476,88297.836,31787,10596
Delaware,0.178,2024-10-05,Adult,0.36,795476,141594.728,50974,19187
Delaware,0.235,2024-10-12,Adult,0.36,795476,186936.86,67297,16323
Delaware,0.305,2024-10-19,Adult,0.36,795476,242620.18,87343,20046
Delaware,0.327,2024-10-26,Adult,0.36,795476,260120.652,93643,6300
Delaware,0.362,2024-11-02,Adult,0.36,795476,287962.312,103666,10023
Delaware,0.385,2024-11-09,Adult,0.36,795476,306258.26,110253,6587
Delaware,0.411,2024-11-16,Adult,0.36,795476,326940.636,117699,7446
Delaware,0.422,2024-11-23,Adult,0.36,795476,335690.872,120849,3150
Delaware,0.426,2024-11-30,Adult,0.36,795476,338872.776,121994,1145
Delaware,0.449,2024-12-07,Adult,0.36,795476,357168.724,128581,6587
Delaware,0.454,2024-12-14,Adult,0.36,795476,361146.104,130013,1432
Delaware,0.473,2024-12-21,Adult,0.36,795476,376260.148,135454,5441
Delaware,0.473,2024-12-28,Adult,0.36,795476,376260.148,135454,0
Delaware,0.473,2025-01-04,Adult,0.36,795476,376260.148,135454,0
Delaware,0.473,2025-01-11,Adult,0.36,795476,376260.148,135454,0
Delaware,0.473,2025-01-18,Adult,0.36,795476,376260.148,135454,0
Delaware,0.473,2025-01-25,Adult,0.36,795476,376260.148,135454,0
Delaware,0.487,2025-02-01,Adult,0.36,795476,387396.812,139463,4009
Delaware,0.488,2025-02-08,Adult,0.36,795476,388192.288,139749,286
Delaware,0.488,2025-02-15,Adult,0.36,795476,388192.288,139749,0
Delaware,0.488,2025-02-22,Adult,0.36,795476,388192.288,139749,0
Delaware,0.502,2025-03-01,Adult,0.36,795476,399328.952,143758,4009
Delaware,0.504,2025-03-08,Adult,0.36,795476,400919.904,144331,573
Delaware,0.504,2025-03-15,Adult,0.36,795476,400919.904,144331,0
Delaware,0.504,2025-03-22,Adult,0.36,795476,400919.904,144331,0
Delaware,0.504,2025-03-29,Adult,0.36,795476,400919.904,144331,0
Delaware,0.511,2025-04-05,Adult,0.36,795476,406488.236,146336,2005
Delaware,0.511,2025-04-12,Adult,0.36,795476,406488.236,146336,0
Delaware,0.512,2025-04-19,Adult,0.36,795476,407283.712,146622,286
Delaware,0.512,2025-04-26,Adult,0.36,795476,407283.712,146622,0
Delaware,0.178077,2024-10-05,Pediatric,0.51,210396,37466.688492,19108,19108
Delaware,0.178077,2024-10-12,Pediatric,0.51,210396,37466.688492,19108,0
Delaware,0.178606,2024-10-19,Pediatric,0.51,210396,37577.987976,19165,57
Delaware,0.190502,2024-10-26,Pediatric,0.51,210396,40080.858792,20441,1276
Delaware,0.357906,2024-11-02,Pediatric,0.51,210396,75301.990776,38404,17963
Delaware,0.357906,2024-11-09,Pediatric,0.51,210396,75301.990776,38404,0
Delaware,0.361601,2024-11-16,Pediatric,0.51,210396,76079.403996,38800,396
Delaware,0.385823,2024-11-23,Pediatric,0.51,210396,81175.615908,41400,2600
Delaware,0.385823,2024-11-30,Pediatric,0.51,210396,81175.615908,41400,0
Delaware,0.41993,2024-12-07,Pediatric,0.51,210396,88351.59228,45059,3659
Delaware,0.433448,2024-12-14,Pediatric,0.51,210396,91195.725408,46510,1451
Delaware,0.437433,2024-12-21,Pediatric,0.51,210396,92034.153468,46937,427
Delaware,0.437433,2024-12-28,Pediatric,0.51,210396,92034.153468,46937,0
Delaware,0.44474,2025-01-04,Pediatric,0.51,210396,93571.51704,47721,784
Delaware,0.44474,2025-01-11,Pediatric,0.51,210396,93571.51704,47721,0
Delaware,0.44474,2025-01-18,Pediatric,0.51,210396,93571.51704,47721,0
Delaware,0.44474,2025-01-25,Pediatric,0.51,210396,93571.51704,47721,0
Delaware,0.481638,2025-02-01,Pediatric,0.51,210396,101334.708648,51681,3960
Delaware,0.484518,2025-02-08,Pediatric,0.51,210396,101940.649128,51990,309
Delaware,0.484518,2025-02-15,Pediatric,0.51,210396,101940.649128,51990,0
Delaware,0.484518,2025-02-22,Pediatric,0.51,210396,101940.649128,51990,0
Delaware,0.506651,2025-03-01,Pediatric,0.51,210396,106597.343796,54365,2375
Delaware,0.506651,2025-03-08,Pediatric,0.51,210396,106597.343796,54365,0
Delaware,0.506651,2025-03-15,Pediatric,0.51,210396,106597.343796,54365,0
Delaware,0.506651,2025-03-22,Pediatric,0.51,210396,106597.343796,54365,0
Delaware,0.506651,2025-03-29,Pediatric,0.51,210396,106597.343796,54365,0
Delaware,0.529958,2025-04-05,Pediatric,0.51,210396,111501.043368,56866,2501
Delaware,0.529958,2025-04-12,Pediatric,0.51,210396,111501.043368,56866,0
Delaware,0.529958,2025-04-19,Pediatric,0.51,210396,111501.043368,56866,0
Delaware,0.529958,2025-04-26,Pediatric,0.51,210396,111501.043368,56866,0
District of Columbia,0.025,2024-08-24,Adult,0.36,546404,13660.1,4918,4918
District of Columbia,0.038,2024-08-31,Adult,0.36,546404,20763.352,7475,2557
District of Columbia,0.066,2024-09-07,Adult,0.36,546404,36062.664,12983,5508
District of Columbia,0.087,2024-09-14,Adult,0.36,546404,47537.148,17113,4130
District of Columbia,0.124,2024-09-21,Adult,0.36,546404,67754.096,24391,7278
District of Columbia,0.15,2024-09-28,Adult,0.36,546404,81960.6,29506,5115
District of Columbia,0.201,2024-10-05,Adult,0.36,546404,109827.204,39538,10032
District of Columbia,0.243,2024-10-12,Adult,0.36,546404,132776.172,47799,8261
District of Columbia,0.292,2024-10-19,Adult,0.36,546404,159549.968,57438,9639
District of Columbia,0.321,2024-10-26,Adult,0.36,546404,175395.684,63142,5704
District of Columbia,0.399,2024-11-02,Adult,0.36,546404,218015.196,78485,15343
District of Columbia,0.423,2024-11-09,Adult,0.36,546404,231128.892,83206,4721
District of Columbia,0.438,2024-11-16,Adult,0.36,546404,239324.952,86157,2951
District of Columbia,0.454,2024-11-23,Adult,0.36,546404,248067.416,89304,3147
District of Columbia,0.455,2024-11-30,Adult,0.36,546404,248613.82,89501,197
District of Columbia,0.51,2024-12-07,Adult,0.36,546404,278666.04,100320,10819
District of Columbia,0.516,2024-12-14,Adult,0.36,546404,281944.464,101500,1180
District of Columbia,0.52,2024-12-21,Adult,0.36,546404,284130.08,102287,787
District of Columbia,0.524,2024-12-28,Adult,0.36,546404,286315.696,103074,787
District of Columbia,0.536,2025-01-04,Adult,0.36,546404,292872.544,105434,2360
District of Columbia,0.538,2025-01-11,Adult,0.36,546404,293965.352,105828,394
District of Columbia,0.54,2025-01-18,Adult,0.36,546404,295058.16,106221,393
District of Columbia,0.541,2025-01-25,Adult,0.36,546404,295604.564,106418,197
District of Columbia,0.558,2025-02-01,Adult,0.36,546404,304893.432,109762,3344
District of Columbia,0.56,2025-02-08,Adult,0.36,546404,305986.24,110155,393
District of Columbia,0.564,2025-02-15,Adult,0.36,546404,308171.856,110942,787
District of Columbia,0.565,2025-02-22,Adult,0.36,546404,308718.26,111139,197
District of Columbia,0.578,2025-03-01,Adult,0.36,546404,315821.512,113696,2557
District of Columbia,0.579,2025-03-08,Adult,0.36,546404,316367.916,113892,196
District of Columbia,0.579,2025-03-15,Adult,0.36,546404,316367.916,113892,0
District of Columbia,0.579,2025-03-22,Adult,0.36,546404,316367.916,113892,0
District of Columbia,0.579,2025-03-29,Adult,0.36,546404,316367.916,113892,0
District of Columbia,0.601,2025-04-05,Adult,0.36,546404,328388.804,118220,4328
District of Columbia,0.603,2025-04-12,Adult,0.36,546404,329481.612,118613,393
District of Columbia,0.603,2025-04-19,Adult,0.36,546404,329481.612,118613,0
District of Columbia,0.603,2025-04-26,Adult,0.36,546404,329481.612,118613,0
District of Columbia,0.269474,2024-10-05,Pediatric,0.51,125675,33866.14495,17272,17272
District of Columbia,0.299855,2024-10-12,Pediatric,0.51,125675,37684.277125,19219,1947
District of Columbia,0.367462,2024-10-19,Pediatric,0.51,125675,46180.78685,23552,4333
District of Columbia,0.387522,2024-10-26,Pediatric,0.51,125675,48701.82735,24838,1286
District of Columbia,0.469348,2024-11-02,Pediatric,0.51,125675,58985.3099,30083,5245
District of Columbia,0.484227,2024-11-09,Pediatric,0.51,125675,60855.228225,31036,953
District of Columbia,0.488056,2024-11-16,Pediatric,0.51,125675,61336.4378,31282,246
District of Columbia,0.497023,2024-11-23,Pediatric,0.51,125675,62463.365525,31856,574
District of Columbia,0.515116,2024-11-30,Pediatric,0.51,125675,64737.2033,33016,1160
District of Columbia,0.576184,2024-12-07,Pediatric,0.51,125675,72411.9242,36930,3914
District of Columbia,0.576184,2024-12-14,Pediatric,0.51,125675,72411.9242,36930,0
District of Columbia,0.593514,2024-12-21,Pediatric,0.51,125675,74589.87195,38041,1111
District of Columbia,0.598948,2024-12-28,Pediatric,0.51,125675,75272.7899,38389,348
District of Columbia,0.623993,2025-01-04,Pediatric,0.51,125675,78420.320275,39994,1605
District of Columbia,0.623993,2025-01-11,Pediatric,0.51,125675,78420.320275,39994,0
District of Columbia,0.623993,2025-01-18,Pediatric,0.51,125675,78420.320275,39994,0
District of Columbia,0.623993,2025-01-25,Pediatric,0.51,125675,78420.320275,39994,0
District of Columbia,0.657648,2025-02-01,Pediatric,0.51,125675,82649.9124,42151,2157
District of Columbia,0.657648,2025-02-08,Pediatric,0.51,125675,82649.9124,42151,0
District of Columbia,0.659649,2025-02-15,Pediatric,0.51,125675,82901.388075,42280,129
District of Columbia,0.659649,2025-02-22,Pediatric,0.51,125675,82901.388075,42280,0
District of Columbia,0.693258,2025-03-01,Pediatric,0.51,125675,87125.19915,44434,2154
District of Columbia,0.693258,2025-03-08,Pediatric,0.51,125675,87125.19915,44434,0
District of Columbia,0.693258,2025-03-15,Pediatric,0.51,125675,87125.19915,44434,0
District of Columbia,0.693258,2025-03-22,Pediatric,0.51,125675,87125.19915,44434,0
District of Columbia,0.693258,2025-03-29,Pediatric,0.51,125675,87125.19915,44434,0
District of Columbia,0.742365,2025-04-05,Pediatric,0.51,125675,93296.721375,47581,3147
District of Columbia,0.742365,2025-04-12,Pediatric,0.51,125675,93296.721375,47581,0
District of Columbia,0.742365,2025-04-19,Pediatric,0.51,125675,93296.721375,47581,0
District of Columbia,0.742365,2025-04-26,Pediatric,0.51,125675,93296.721375,47581,0
Florida,0.009,2024-08-24,Adult,0.36,17623515,158611.635,57100,57100
Florida,0.009,2024-08-31,Adult,0.36,17623515,158611.635,57100,0
Florida,0.039,2024-09-07,Adult,0.36,17623515,687317.085,247434,190334
Florida,0.039,2024-09-14,Adult,0.36,17623515,687317.085,247434,0
Florida,0.078,2024-09-21,Adult,0.36,17623515,1374634.17,494868,247434
Florida,0.101,2024-09-28,Adult,0.36,17623515,1779975.015,640791,145923
Florida,0.144,2024-10-05,Adult,0.36,17623515,2537786.16,913603,272812
Florida,0.156,2024-10-12,Adult,0.36,17623515,2749268.34,989737,76134
Florida,0.194,2024-10-19,Adult,0.36,17623515,3418961.91,1230826,241089
Florida,0.203,2024-10-26,Adult,0.36,17623515,3577573.545,1287926,57100
Florida,0.239,2024-11-02,Adult,0.36,17623515,4212020.085,1516327,228401
Florida,0.242,2024-11-09,Adult,0.36,17623515,4264890.63,1535361,19034
Florida,0.25,2024-11-16,Adult,0.36,17623515,4405878.75,1586116,50755
Florida,0.276,2024-11-23,Adult,0.36,17623515,4864090.14,1751072,164956
Florida,0.276,2024-11-30,Adult,0.36,17623515,4864090.14,1751072,0
Florida,0.308,2024-12-07,Adult,0.36,17623515,5428042.62,1954095,203023
Florida,0.324,2024-12-14,Adult,0.36,17623515,5710018.86,2055607,101512
Florida,0.324,2024-12-21,Adult,0.36,17623515,5710018.86,2055607,0
Florida,0.324,2024-12-28,Adult,0.36,17623515,5710018.86,2055607,0
Florida,0.324,2025-01-04,Adult,0.36,17623515,5710018.86,2055607,0
Florida,0.324,2025-01-11,Adult,0.36,17623515,5710018.86,2055607,0
Florida,0.324,2025-01-18,Adult,0.36,17623515,5710018.86,2055607,0
Florida,0.324,2025-01-25,Adult,0.36,17623515,5710018.86,2055607,0
Florida,0.344,2025-02-01,Adult,0.36,17623515,6062489.16,2182496,126889
Florida,0.344,2025-02-08,Adult,0.36,17623515,6062489.16,2182496,0
Florida,0.344,2025-02-15,Adult,0.36,17623515,6062489.16,2182496,0
Florida,0.344,2025-02-22,Adult,0.36,17623515,6062489.16,2182496,0
Florida,0.355,2025-03-01,Adult,0.36,17623515,6256347.825,2252285,69789
Florida,0.357,2025-03-08,Adult,0.36,17623515,6291594.855,2264974,12689
Florida,0.357,2025-03-15,Adult,0.36,17623515,6291594.855,2264974,0
Florida,0.357,2025-03-22,Adult,0.36,17623515,6291594.855,2264974,0
